image,MEL,NV,BCC,AKIEC,BKL,DF,VASC
ISIC_0026634,0,0,0,0,1,0,0
ISIC_0026635,0,1,0,0,0,0,0
ISIC_0026636,0,1,0,0,0,0,0
ISIC_0026637,0,0,0,0,1,0,0
ISIC_0026638,0,1,0,0,0,0,0
ISIC_0026639,0,1,0,0,0,0,0
ISIC_0026640,0,1,0,0,0,0,0
ISIC_0026641,0,1,0,0,0,0,0
ISIC_0026642,0,1,0,0,0,0,0
ISIC_0026643,0,0,1,0,0,0,0
ISIC_0026644,0,0,0,0,1,0,0
ISIC_0026645,0,0,0,1,0,0,0
ISIC_0026646,0,1,0,0,0,0,0
ISIC_0026647,1,0,0,0,0,0,0
ISIC_0026648,0,1,0,0,0,0,0
ISIC_0026649,0,1,0,0,0,0,0
ISIC_0026650,0,0,0,1,0,0,0
ISIC_0026651,0,1,0,0,0,0,0
ISIC_0026652,1,0,0,0,0,0,0
ISIC_0026653,0,1,0,0,0,0,0
ISIC_0026654,0,1,0,0,0,0,0
ISIC_0026655,0,1,0,0,0,0,0
ISIC_0026656,0,0,1,0,0,0,0
ISIC_0026657,0,1,0,0,0,0,0
ISIC_0026658,0,1,0,0,0,0,0
ISIC_0026659,0,1,0,0,0,0,0
ISIC_0026660,0,1,0,0,0,0,0
ISIC_0026661,0,0,0,0,1,0,0
ISIC_0026662,0,1,0,0,0,0,0
ISIC_0026663,0,0,0,0,1,0,0
ISIC_0026664,1,0,0,0,0,0,0
ISIC_0026665,0,1,0,0,0,0,0
ISIC_0026666,0,1,0,0,0,0,0
ISIC_0026667,0,1,0,0,0,0,0
ISIC_0026668,0,0,1,0,0,0,0
ISIC_0026669,0,1,0,0,0,0,0
ISIC_0026670,0,1,0,0,0,0,0
ISIC_0026671,0,1,0,0,0,0,0
ISIC_0026672,0,1,0,0,0,0,0
ISIC_0026673,0,1,0,0,0,0,0
ISIC_0026674,0,1,0,0,0,0,0
ISIC_0026675,0,0,0,0,1,0,0
ISIC_0026676,0,1,0,0,0,0,0
ISIC_0026677,0,1,0,0,0,0,0
ISIC_0026678,0,1,0,0,0,0,0
ISIC_0026679,0,0,0,0,1,0,0
ISIC_0026680,0,1,0,0,0,0,0
ISIC_0026681,0,1,0,0,0,0,0
ISIC_0026682,0,1,0,0,0,0,0
ISIC_0026683,0,1,0,0,0,0,0
ISIC_0026684,0,1,0,0,0,0,0
ISIC_0026685,0,1,0,0,0,0,0
ISIC_0026686,0,1,0,0,0,0,0
ISIC_0026687,0,0,1,0,0,0,0
ISIC_0026688,0,1,0,0,0,0,0
ISIC_0026689,0,1,0,0,0,0,0
ISIC_0026690,1,0,0,0,0,0,0
ISIC_0026691,0,1,0,0,0,0,0
ISIC_0026692,0,1,0,0,0,0,0
ISIC_0026693,0,0,0,0,0,0,1
ISIC_0026694,1,0,0,0,0,0,0
ISIC_0026695,0,1,0,0,0,0,0
ISIC_0026696,0,1,0,0,0,0,0
ISIC_0026697,1,0,0,0,0,0,0
ISIC_0026698,0,1,0,0,0,0,0
ISIC_0026699,0,1,0,0,0,0,0
ISIC_0026700,0,1,0,0,0,0,0
ISIC_0026701,0,1,0,0,0,0,0
ISIC_0026702,0,0,0,1,0,0,0
ISIC_0026703,0,1,0,0,0,0,0
ISIC_0026704,0,0,0,0,1,0,0
ISIC_0026705,0,1,0,0,0,0,0
ISIC_0026706,0,1,0,0,0,0,0
ISIC_0026707,0,1,0,0,0,0,0
ISIC_0026708,0,1,0,0,0,0,0
ISIC_0026709,0,0,0,1,0,0,0
ISIC_0026710,0,1,0,0,0,0,0
ISIC_0026711,0,1,0,0,0,0,0
ISIC_0026712,0,1,0,0,0,0,0
ISIC_0026713,0,0,0,0,0,0,1
ISIC_0026714,0,0,0,0,1,0,0
ISIC_0026715,0,1,0,0,0,0,0
ISIC_0026716,0,0,1,0,0,0,0
ISIC_0026717,0,0,0,0,1,0,0
ISIC_0026718,0,1,0,0,0,0,0
ISIC_0026719,0,1,0,0,0,0,0
ISIC_0026720,0,0,0,1,0,0,0
ISIC_0026721,0,1,0,0,0,0,0
ISIC_0026722,0,1,0,0,0,0,0
ISIC_0026723,0,1,0,0,0,0,0
ISIC_0026724,0,1,0,0,0,0,0
ISIC_0026725,0,1,0,0,0,0,0
ISIC_0026726,0,1,0,0,0,0,0
ISIC_0026727,0,1,0,0,0,0,0
ISIC_0026728,0,0,0,0,1,0,0
ISIC_0026729,0,0,0,1,0,0,0
ISIC_0026730,0,1,0,0,0,0,0
ISIC_0026731,0,1,0,0,0,0,0
ISIC_0026732,0,1,0,0,0,0,0
ISIC_0026733,0,1,0,0,0,0,0
ISIC_0026734,0,1,0,0,0,0,0
ISIC_0026735,1,0,0,0,0,0,0
ISIC_0026736,0,1,0,0,0,0,0
ISIC_0026737,0,0,0,0,1,0,0
ISIC_0026738,1,0,0,0,0,0,0
ISIC_0026739,0,1,0,0,0,0,0
ISIC_0026740,0,1,0,0,0,0,0
ISIC_0026741,0,1,0,0,0,0,0
ISIC_0026742,0,1,0,0,0,0,0
ISIC_0026743,0,1,0,0,0,0,0
ISIC_0026744,0,0,0,0,1,0,0
ISIC_0026745,1,0,0,0,0,0,0
ISIC_0026746,1,0,0,0,0,0,0
ISIC_0026747,0,1,0,0,0,0,0
ISIC_0026748,0,1,0,0,0,0,0
ISIC_0026749,0,1,0,0,0,0,0
ISIC_0026750,0,1,0,0,0,0,0
ISIC_0026751,0,1,0,0,0,0,0
ISIC_0026752,0,1,0,0,0,0,0
ISIC_0026753,0,1,0,0,0,0,0
ISIC_0026754,1,0,0,0,0,0,0
ISIC_0026755,0,1,0,0,0,0,0
ISIC_0026756,0,1,0,0,0,0,0
ISIC_0026757,0,1,0,0,0,0,0
ISIC_0026758,0,1,0,0,0,0,0
ISIC_0026759,0,1,0,0,0,0,0
ISIC_0026760,0,0,1,0,0,0,0
ISIC_0026761,0,1,0,0,0,0,0
ISIC_0026762,0,1,0,0,0,0,0
ISIC_0026763,0,1,0,0,0,0,0
ISIC_0026764,0,1,0,0,0,0,0
ISIC_0026765,0,0,0,1,0,0,0
ISIC_0026766,0,0,1,0,0,0,0
ISIC_0026767,0,1,0,0,0,0,0
ISIC_0026768,0,1,0,0,0,0,0
ISIC_0026769,0,0,0,0,1,0,0
ISIC_0026770,1,0,0,0,0,0,0
ISIC_0026771,0,1,0,0,0,0,0
ISIC_0026772,0,1,0,0,0,0,0
ISIC_0026773,0,1,0,0,0,0,0
ISIC_0026774,1,0,0,0,0,0,0
ISIC_0026775,0,0,0,0,1,0,0
ISIC_0026776,0,1,0,0,0,0,0
ISIC_0026777,0,1,0,0,0,0,0
ISIC_0026778,0,1,0,0,0,0,0
ISIC_0026779,0,1,0,0,0,0,0
ISIC_0026780,0,1,0,0,0,0,0
ISIC_0026781,0,1,0,0,0,0,0
ISIC_0026782,0,1,0,0,0,0,0
ISIC_0026783,0,0,0,0,1,0,0
ISIC_0026784,0,1,0,0,0,0,0
ISIC_0026785,0,1,0,0,0,0,0
ISIC_0026786,0,1,0,0,0,0,0
ISIC_0026787,0,0,0,0,1,0,0
ISIC_0026788,0,1,0,0,0,0,0
ISIC_0026789,0,0,0,0,0,1,0
ISIC_0026790,0,0,0,0,1,0,0
ISIC_0026791,0,1,0,0,0,0,0
ISIC_0026792,0,1,0,0,0,0,0
ISIC_0026793,0,1,0,0,0,0,0
ISIC_0026794,0,0,0,0,1,0,0
ISIC_0026795,0,1,0,0,0,0,0
ISIC_0026796,1,0,0,0,0,0,0
ISIC_0026797,0,1,0,0,0,0,0
ISIC_0026798,0,0,1,0,0,0,0
ISIC_0026799,0,1,0,0,0,0,0
ISIC_0026800,0,1,0,0,0,0,0
ISIC_0026801,0,1,0,0,0,0,0
ISIC_0026802,1,0,0,0,0,0,0
ISIC_0026803,0,0,0,0,1,0,0
ISIC_0026804,0,1,0,0,0,0,0
ISIC_0026805,0,1,0,0,0,0,0
ISIC_0026806,0,1,0,0,0,0,0
ISIC_0026807,0,1,0,0,0,0,0
ISIC_0026808,0,1,0,0,0,0,0
ISIC_0026809,0,1,0,0,0,0,0
ISIC_0026810,0,1,0,0,0,0,0
ISIC_0026811,1,0,0,0,0,0,0
ISIC_0026812,0,1,0,0,0,0,0
ISIC_0026813,0,1,0,0,0,0,0
ISIC_0026814,0,1,0,0,0,0,0
ISIC_0026815,0,1,0,0,0,0,0
ISIC_0026816,0,1,0,0,0,0,0
ISIC_0026817,0,1,0,0,0,0,0
ISIC_0026818,0,1,0,0,0,0,0
ISIC_0026819,0,1,0,0,0,0,0
ISIC_0026820,0,1,0,0,0,0,0
ISIC_0026821,0,1,0,0,0,0,0
ISIC_0026822,0,1,0,0,0,0,0
ISIC_0026823,1,0,0,0,0,0,0
ISIC_0026824,0,1,0,0,0,0,0
ISIC_0026825,0,1,0,0,0,0,0
ISIC_0026826,0,1,0,0,0,0,0
ISIC_0026827,0,0,0,0,1,0,0
ISIC_0026828,0,1,0,0,0,0,0
ISIC_0026829,0,0,1,0,0,0,0
ISIC_0026830,0,1,0,0,0,0,0
ISIC_0026831,0,0,1,0,0,0,0
ISIC_0026832,0,1,0,0,0,0,0
ISIC_0026833,0,1,0,0,0,0,0
ISIC_0026834,0,1,0,0,0,0,0
ISIC_0026835,0,0,0,0,1,0,0
ISIC_0026836,0,1,0,0,0,0,0
ISIC_0026837,0,1,0,0,0,0,0
ISIC_0026838,0,1,0,0,0,0,0
ISIC_0026839,0,1,0,0,0,0,0
ISIC_0026840,0,1,0,0,0,0,0
ISIC_0026841,0,1,0,0,0,0,0
ISIC_0026842,0,0,0,0,1,0,0
ISIC_0026843,0,0,0,0,1,0,0
ISIC_0026844,0,0,0,0,1,0,0
ISIC_0026845,0,0,1,0,0,0,0
ISIC_0026846,0,0,0,0,1,0,0
ISIC_0026847,1,0,0,0,0,0,0
ISIC_0026848,0,0,0,1,0,0,0
ISIC_0026849,0,0,0,0,1,0,0
ISIC_0026850,0,1,0,0,0,0,0
ISIC_0026851,0,1,0,0,0,0,0
ISIC_0026852,0,1,0,0,0,0,0
ISIC_0026853,1,0,0,0,0,0,0
ISIC_0026854,0,1,0,0,0,0,0
ISIC_0026855,0,0,1,0,0,0,0
ISIC_0026856,0,1,0,0,0,0,0
ISIC_0026857,0,0,0,1,0,0,0
ISIC_0026858,0,1,0,0,0,0,0
ISIC_0026859,0,1,0,0,0,0,0
ISIC_0026860,0,1,0,0,0,0,0
ISIC_0026861,0,0,0,0,1,0,0
ISIC_0026862,0,1,0,0,0,0,0
ISIC_0026863,0,1,0,0,0,0,0
ISIC_0026864,0,1,0,0,0,0,0
ISIC_0026865,0,0,1,0,0,0,0
ISIC_0026866,0,1,0,0,0,0,0
ISIC_0026867,0,0,0,0,1,0,0
ISIC_0026868,1,0,0,0,0,0,0
ISIC_0026869,0,1,0,0,0,0,0
ISIC_0026870,1,0,0,0,0,0,0
ISIC_0026871,0,0,0,0,1,0,0
ISIC_0026872,0,0,0,1,0,0,0
ISIC_0026873,0,1,0,0,0,0,0
ISIC_0026874,0,1,0,0,0,0,0
ISIC_0026875,0,1,0,0,0,0,0
ISIC_0026876,0,0,0,0,0,0,1
ISIC_0026877,1,0,0,0,0,0,0
ISIC_0026878,0,1,0,0,0,0,0
ISIC_0026879,0,1,0,0,0,0,0
ISIC_0026880,0,1,0,0,0,0,0
ISIC_0026881,0,1,0,0,0,0,0
ISIC_0026882,0,1,0,0,0,0,0
ISIC_0026883,0,1,0,0,0,0,0
ISIC_0026884,0,1,0,0,0,0,0
ISIC_0026885,0,1,0,0,0,0,0
ISIC_0026886,0,1,0,0,0,0,0
ISIC_0026887,0,1,0,0,0,0,0
ISIC_0026888,0,1,0,0,0,0,0
ISIC_0026889,0,1,0,0,0,0,0
ISIC_0026890,0,1,0,0,0,0,0
ISIC_0026891,0,1,0,0,0,0,0
ISIC_0026892,1,0,0,0,0,0,0
ISIC_0026893,0,0,0,0,1,0,0
ISIC_0026894,0,1,0,0,0,0,0
ISIC_0026895,0,0,0,0,1,0,0
ISIC_0026896,0,1,0,0,0,0,0
ISIC_0026897,1,0,0,0,0,0,0
ISIC_0026898,0,1,0,0,0,0,0
ISIC_0026899,0,1,0,0,0,0,0
ISIC_0026900,0,1,0,0,0,0,0
ISIC_0026901,0,1,0,0,0,0,0
ISIC_0026902,0,0,1,0,0,0,0
ISIC_0026903,0,1,0,0,0,0,0
ISIC_0026904,0,1,0,0,0,0,0
ISIC_0026905,0,0,0,1,0,0,0
ISIC_0026906,0,1,0,0,0,0,0
ISIC_0026907,0,0,0,0,1,0,0
ISIC_0026908,0,1,0,0,0,0,0
ISIC_0026909,1,0,0,0,0,0,0
ISIC_0026910,0,1,0,0,0,0,0
ISIC_0026911,0,1,0,0,0,0,0
ISIC_0026912,0,0,0,0,1,0,0
ISIC_0026913,0,1,0,0,0,0,0
ISIC_0026914,0,1,0,0,0,0,0
ISIC_0026915,0,1,0,0,0,0,0
ISIC_0026916,1,0,0,0,0,0,0
ISIC_0026917,0,1,0,0,0,0,0
ISIC_0026918,0,1,0,0,0,0,0
ISIC_0026919,0,1,0,0,0,0,0
ISIC_0026920,0,1,0,0,0,0,0
ISIC_0026921,0,1,0,0,0,0,0
ISIC_0026922,0,1,0,0,0,0,0
ISIC_0026923,0,0,0,0,1,0,0
ISIC_0026924,0,1,0,0,0,0,0
ISIC_0026925,0,1,0,0,0,0,0
ISIC_0026926,0,1,0,0,0,0,0
ISIC_0026927,0,0,0,1,0,0,0
ISIC_0026928,0,1,0,0,0,0,0
ISIC_0026929,0,1,0,0,0,0,0
ISIC_0026930,1,0,0,0,0,0,0
ISIC_0026931,0,1,0,0,0,0,0
ISIC_0026932,0,1,0,0,0,0,0
ISIC_0026933,0,1,0,0,0,0,0
ISIC_0026934,0,1,0,0,0,0,0
ISIC_0026935,0,1,0,0,0,0,0
ISIC_0026936,0,1,0,0,0,0,0
ISIC_0026937,0,1,0,0,0,0,0
ISIC_0026938,0,1,0,0,0,0,0
ISIC_0026939,0,1,0,0,0,0,0
ISIC_0026940,0,0,1,0,0,0,0
ISIC_0026941,0,0,0,0,1,0,0
ISIC_0026942,0,1,0,0,0,0,0
ISIC_0026943,0,1,0,0,0,0,0
ISIC_0026944,0,1,0,0,0,0,0
ISIC_0026945,0,1,0,0,0,0,0
ISIC_0026946,0,1,0,0,0,0,0
ISIC_0026947,0,0,0,0,1,0,0
ISIC_0026948,0,1,0,0,0,0,0
ISIC_0026949,0,1,0,0,0,0,0
ISIC_0026950,1,0,0,0,0,0,0
ISIC_0026951,0,1,0,0,0,0,0
ISIC_0026952,0,0,1,0,0,0,0
ISIC_0026953,0,1,0,0,0,0,0
ISIC_0026954,1,0,0,0,0,0,0
ISIC_0026955,0,0,0,0,1,0,0
ISIC_0026956,0,1,0,0,0,0,0
ISIC_0026957,0,0,1,0,0,0,0
ISIC_0026958,0,0,0,0,1,0,0
ISIC_0026959,0,0,0,0,1,0,0
ISIC_0026960,0,1,0,0,0,0,0
ISIC_0026961,0,0,0,0,1,0,0
ISIC_0026962,0,1,0,0,0,0,0
ISIC_0026963,1,0,0,0,0,0,0
ISIC_0026964,0,1,0,0,0,0,0
ISIC_0026965,0,1,0,0,0,0,0
ISIC_0026966,0,1,0,0,0,0,0
ISIC_0026967,0,0,0,0,1,0,0
ISIC_0026968,0,0,1,0,0,0,0
ISIC_0026969,0,1,0,0,0,0,0
ISIC_0026970,0,0,1,0,0,0,0
ISIC_0026971,0,1,0,0,0,0,0
ISIC_0026972,0,1,0,0,0,0,0
ISIC_0026973,0,1,0,0,0,0,0
ISIC_0026974,0,1,0,0,0,0,0
ISIC_0026975,0,1,0,0,0,0,0
ISIC_0026976,1,0,0,0,0,0,0
ISIC_0026977,0,1,0,0,0,0,0
ISIC_0026978,0,0,1,0,0,0,0
ISIC_0026979,0,1,0,0,0,0,0
ISIC_0026980,0,1,0,0,0,0,0
ISIC_0026981,0,0,0,1,0,0,0
ISIC_0026982,0,1,0,0,0,0,0
ISIC_0026983,0,1,0,0,0,0,0
ISIC_0026984,0,0,0,1,0,0,0
ISIC_0026985,0,1,0,0,0,0,0
ISIC_0026986,0,1,0,0,0,0,0
ISIC_0026987,0,1,0,0,0,0,0
ISIC_0026988,0,0,1,0,0,0,0
ISIC_0026989,1,0,0,0,0,0,0
ISIC_0026990,0,1,0,0,0,0,0
ISIC_0026991,0,1,0,0,0,0,0
ISIC_0026992,0,0,0,1,0,0,0
ISIC_0026993,1,0,0,0,0,0,0
ISIC_0026994,0,1,0,0,0,0,0
ISIC_0026995,0,0,1,0,0,0,0
ISIC_0026996,1,0,0,0,0,0,0
ISIC_0026997,0,1,0,0,0,0,0
ISIC_0026998,0,1,0,0,0,0,0
ISIC_0026999,0,1,0,0,0,0,0
ISIC_0027000,0,1,0,0,0,0,0
ISIC_0027001,0,1,0,0,0,0,0
ISIC_0027002,0,1,0,0,0,0,0
ISIC_0027003,0,1,0,0,0,0,0
ISIC_0027004,0,0,1,0,0,0,0
ISIC_0027005,0,1,0,0,0,0,0
ISIC_0027006,0,0,0,0,1,0,0
ISIC_0027007,0,1,0,0,0,0,0
ISIC_0027008,0,0,0,0,0,1,0
ISIC_0027009,0,1,0,0,0,0,0
ISIC_0027010,0,1,0,0,0,0,0
ISIC_0027011,0,1,0,0,0,0,0
ISIC_0027012,0,1,0,0,0,0,0
ISIC_0027013,0,1,0,0,0,0,0
ISIC_0027014,0,1,0,0,0,0,0
ISIC_0027015,0,1,0,0,0,0,0
ISIC_0027016,0,1,0,0,0,0,0
ISIC_0027017,0,0,0,0,1,0,0
ISIC_0027018,0,0,0,0,1,0,0
ISIC_0027019,0,1,0,0,0,0,0
ISIC_0027020,0,1,0,0,0,0,0
ISIC_0027021,1,0,0,0,0,0,0
ISIC_0027022,0,1,0,0,0,0,0
ISIC_0027023,0,0,0,0,1,0,0
ISIC_0027024,0,1,0,0,0,0,0
ISIC_0027025,0,0,0,0,1,0,0
ISIC_0027026,0,0,0,0,1,0,0
ISIC_0027027,0,0,0,0,1,0,0
ISIC_0027028,0,1,0,0,0,0,0
ISIC_0027029,0,1,0,0,0,0,0
ISIC_0027030,1,0,0,0,0,0,0
ISIC_0027031,0,1,0,0,0,0,0
ISIC_0027032,0,1,0,0,0,0,0
ISIC_0027033,1,0,0,0,0,0,0
ISIC_0027034,0,1,0,0,0,0,0
ISIC_0027035,0,1,0,0,0,0,0
ISIC_0027036,0,1,0,0,0,0,0
ISIC_0027037,0,0,0,0,1,0,0
ISIC_0027038,0,0,1,0,0,0,0
ISIC_0027039,0,1,0,0,0,0,0
ISIC_0027040,0,1,0,0,0,0,0
ISIC_0027041,0,0,0,0,1,0,0
ISIC_0027042,0,0,0,0,1,0,0
ISIC_0027043,1,0,0,0,0,0,0
ISIC_0027044,0,0,0,0,0,1,0
ISIC_0027045,0,1,0,0,0,0,0
ISIC_0027046,0,0,1,0,0,0,0
ISIC_0027047,0,0,0,1,0,0,0
ISIC_0027048,0,1,0,0,0,0,0
ISIC_0027049,0,1,0,0,0,0,0
ISIC_0027050,0,1,0,0,0,0,0
ISIC_0027051,0,1,0,0,0,0,0
ISIC_0027052,0,1,0,0,0,0,0
ISIC_0027053,0,0,0,0,1,0,0
ISIC_0027054,0,1,0,0,0,0,0
ISIC_0027055,0,1,0,0,0,0,0
ISIC_0027056,0,1,0,0,0,0,0
ISIC_0027057,0,0,1,0,0,0,0
ISIC_0027058,0,0,1,0,0,0,0
ISIC_0027059,0,1,0,0,0,0,0
ISIC_0027060,1,0,0,0,0,0,0
ISIC_0027061,0,1,0,0,0,0,0
ISIC_0027062,0,1,0,0,0,0,0
ISIC_0027063,1,0,0,0,0,0,0
ISIC_0027064,0,0,0,0,1,0,0
ISIC_0027065,1,0,0,0,0,0,0
ISIC_0027066,0,1,0,0,0,0,0
ISIC_0027067,1,0,0,0,0,0,0
ISIC_0027068,0,0,0,0,1,0,0
ISIC_0027069,1,0,0,0,0,0,0
ISIC_0027070,0,1,0,0,0,0,0
ISIC_0027071,1,0,0,0,0,0,0
ISIC_0027072,0,1,0,0,0,0,0
ISIC_0027073,0,1,0,0,0,0,0
ISIC_0027074,0,1,0,0,0,0,0
ISIC_0027075,0,1,0,0,0,0,0
ISIC_0027076,1,0,0,0,0,0,0
ISIC_0027077,0,1,0,0,0,0,0
ISIC_0027078,0,1,0,0,0,0,0
ISIC_0027079,0,1,0,0,0,0,0
ISIC_0027080,0,1,0,0,0,0,0
ISIC_0027081,0,1,0,0,0,0,0
ISIC_0027082,0,1,0,0,0,0,0
ISIC_0027083,0,0,0,0,1,0,0
ISIC_0027084,0,0,0,1,0,0,0
ISIC_0027085,0,1,0,0,0,0,0
ISIC_0027086,0,1,0,0,0,0,0
ISIC_0027087,0,1,0,0,0,0,0
ISIC_0027088,0,1,0,0,0,0,0
ISIC_0027089,1,0,0,0,0,0,0
ISIC_0027090,0,0,1,0,0,0,0
ISIC_0027091,0,1,0,0,0,0,0
ISIC_0027092,0,1,0,0,0,0,0
ISIC_0027093,0,0,1,0,0,0,0
ISIC_0027094,0,0,0,0,1,0,0
ISIC_0027095,0,1,0,0,0,0,0
ISIC_0027096,0,1,0,0,0,0,0
ISIC_0027097,0,1,0,0,0,0,0
ISIC_0027098,0,1,0,0,0,0,0
ISIC_0027099,0,1,0,0,0,0,0
ISIC_0027100,1,0,0,0,0,0,0
ISIC_0027101,1,0,0,0,0,0,0
ISIC_0027102,1,0,0,0,0,0,0
ISIC_0027103,0,1,0,0,0,0,0
ISIC_0027104,0,1,0,0,0,0,0
ISIC_0027105,1,0,0,0,0,0,0
ISIC_0027106,0,1,0,0,0,0,0
ISIC_0027107,0,0,0,0,0,1,0
ISIC_0027108,0,1,0,0,0,0,0
ISIC_0027109,0,1,0,0,0,0,0
ISIC_0027110,0,1,0,0,0,0,0
ISIC_0027111,0,1,0,0,0,0,0
ISIC_0027112,0,1,0,0,0,0,0
ISIC_0027113,0,1,0,0,0,0,0
ISIC_0027114,0,1,0,0,0,0,0
ISIC_0027115,0,1,0,0,0,0,0
ISIC_0027116,0,1,0,0,0,0,0
ISIC_0027117,0,0,1,0,0,0,0
ISIC_0027118,0,0,0,0,0,1,0
ISIC_0027119,0,1,0,0,0,0,0
ISIC_0027120,0,0,1,0,0,0,0
ISIC_0027121,0,1,0,0,0,0,0
ISIC_0027122,0,1,0,0,0,0,0
ISIC_0027123,0,1,0,0,0,0,0
ISIC_0027124,0,1,0,0,0,0,0
ISIC_0027125,1,0,0,0,0,0,0
ISIC_0027126,1,0,0,0,0,0,0
ISIC_0027127,0,1,0,0,0,0,0
ISIC_0027128,0,1,0,0,0,0,0
ISIC_0027129,0,1,0,0,0,0,0
ISIC_0027130,1,0,0,0,0,0,0
ISIC_0027131,0,1,0,0,0,0,0
ISIC_0027132,0,1,0,0,0,0,0
ISIC_0027133,0,1,0,0,0,0,0
ISIC_0027134,0,1,0,0,0,0,0
ISIC_0027135,0,0,1,0,0,0,0
ISIC_0027136,0,1,0,0,0,0,0
ISIC_0027137,0,1,0,0,0,0,0
ISIC_0027138,0,1,0,0,0,0,0
ISIC_0027139,0,0,0,0,1,0,0
ISIC_0027140,0,1,0,0,0,0,0
ISIC_0027141,0,0,0,0,0,1,0
ISIC_0027142,0,0,0,0,1,0,0
ISIC_0027143,0,1,0,0,0,0,0
ISIC_0027144,1,0,0,0,0,0,0
ISIC_0027145,0,1,0,0,0,0,0
ISIC_0027146,0,0,1,0,0,0,0
ISIC_0027147,0,1,0,0,0,0,0
ISIC_0027148,0,1,0,0,0,0,0
ISIC_0027149,1,0,0,0,0,0,0
ISIC_0027150,0,1,0,0,0,0,0
ISIC_0027151,0,0,0,0,1,0,0
ISIC_0027152,0,1,0,0,0,0,0
ISIC_0027153,0,1,0,0,0,0,0
ISIC_0027154,0,0,0,0,1,0,0
ISIC_0027155,1,0,0,0,0,0,0
ISIC_0027156,0,1,0,0,0,0,0
ISIC_0027157,0,1,0,0,0,0,0
ISIC_0027158,0,1,0,0,0,0,0
ISIC_0027159,0,0,0,0,0,0,1
ISIC_0027160,0,1,0,0,0,0,0
ISIC_0027161,0,1,0,0,0,0,0
ISIC_0027162,0,0,0,0,1,0,0
ISIC_0027163,1,0,0,0,0,0,0
ISIC_0027164,0,1,0,0,0,0,0
ISIC_0027165,0,1,0,0,0,0,0
ISIC_0027166,0,1,0,0,0,0,0
ISIC_0027167,0,0,0,0,1,0,0
ISIC_0027168,0,1,0,0,0,0,0
ISIC_0027169,0,1,0,0,0,0,0
ISIC_0027170,0,1,0,0,0,0,0
ISIC_0027171,1,0,0,0,0,0,0
ISIC_0027172,0,0,0,1,0,0,0
ISIC_0027173,0,1,0,0,0,0,0
ISIC_0027174,1,0,0,0,0,0,0
ISIC_0027175,0,0,1,0,0,0,0
ISIC_0027176,0,1,0,0,0,0,0
ISIC_0027177,0,1,0,0,0,0,0
ISIC_0027178,0,0,0,1,0,0,0
ISIC_0027179,1,0,0,0,0,0,0
ISIC_0027180,0,1,0,0,0,0,0
ISIC_0027181,0,1,0,0,0,0,0
ISIC_0027182,0,1,0,0,0,0,0
ISIC_0027183,0,1,0,0,0,0,0
ISIC_0027184,0,0,0,1,0,0,0
ISIC_0027185,0,1,0,0,0,0,0
ISIC_0027186,0,1,0,0,0,0,0
ISIC_0027187,1,0,0,0,0,0,0
ISIC_0027188,0,0,0,0,0,1,0
ISIC_0027189,0,0,1,0,0,0,0
ISIC_0027190,1,0,0,0,0,0,0
ISIC_0027191,0,1,0,0,0,0,0
ISIC_0027192,0,0,0,0,1,0,0
ISIC_0027193,0,1,0,0,0,0,0
ISIC_0027194,0,0,0,0,1,0,0
ISIC_0027195,0,1,0,0,0,0,0
ISIC_0027196,0,1,0,0,0,0,0
ISIC_0027197,0,1,0,0,0,0,0
ISIC_0027198,0,1,0,0,0,0,0
ISIC_0027199,0,1,0,0,0,0,0
ISIC_0027200,0,1,0,0,0,0,0
ISIC_0027201,0,1,0,0,0,0,0
ISIC_0027202,0,0,0,0,1,0,0
ISIC_0027203,0,1,0,0,0,0,0
ISIC_0027204,1,0,0,0,0,0,0
ISIC_0027205,0,1,0,0,0,0,0
ISIC_0027206,0,1,0,0,0,0,0
ISIC_0027207,0,1,0,0,0,0,0
ISIC_0027208,0,1,0,0,0,0,0
ISIC_0027209,0,1,0,0,0,0,0
ISIC_0027210,0,0,0,0,0,0,1
ISIC_0027211,0,1,0,0,0,0,0
ISIC_0027212,0,1,0,0,0,0,0
ISIC_0027213,0,1,0,0,0,0,0
ISIC_0027214,0,1,0,0,0,0,0
ISIC_0027215,0,1,0,0,0,0,0
ISIC_0027216,0,0,0,0,0,1,0
ISIC_0027217,0,1,0,0,0,0,0
ISIC_0027218,0,0,0,0,1,0,0
ISIC_0027219,0,0,0,0,1,0,0
ISIC_0027220,0,1,0,0,0,0,0
ISIC_0027221,0,1,0,0,0,0,0
ISIC_0027222,0,1,0,0,0,0,0
ISIC_0027223,0,1,0,0,0,0,0
ISIC_0027224,0,1,0,0,0,0,0
ISIC_0027225,0,1,0,0,0,0,0
ISIC_0027226,0,1,0,0,0,0,0
ISIC_0027227,0,1,0,0,0,0,0
ISIC_0027228,0,1,0,0,0,0,0
ISIC_0027229,0,0,1,0,0,0,0
ISIC_0027230,0,1,0,0,0,0,0
ISIC_0027231,0,0,0,1,0,0,0
ISIC_0027232,0,1,0,0,0,0,0
ISIC_0027233,0,1,0,0,0,0,0
ISIC_0027234,1,0,0,0,0,0,0
ISIC_0027235,0,1,0,0,0,0,0
ISIC_0027236,0,1,0,0,0,0,0
ISIC_0027237,0,1,0,0,0,0,0
ISIC_0027238,1,0,0,0,0,0,0
ISIC_0027239,0,0,0,0,1,0,0
ISIC_0027240,0,1,0,0,0,0,0
